,id,datetime,température,vent,rafales,vent_direction,humidite,pt_de_rosee,pression,bio_meteo,radiation_solaire
3962,3963,2023-08-20 18:40:00,28.1,13.0,24.1,57.0,45.0,15.0,1018.7,32.0,18.0
3963,3964,2023-08-20 18:30:00,28.3,11.0,24.1,225.0,45.0,15.0,1018.6,32.2,25.0
3964,3965,2023-08-20 18:20:00,28.5,8.0,17.7,346.0,44.0,15.0,1018.5,32.4,35.0
3965,3966,2023-08-20 18:10:00,28.6,6.0,14.5,333.0,44.0,15.0,1018.4,32.5,51.0
3966,3967,2023-08-20 18:00:00,28.7,8.0,20.9,290.0,43.0,15.0,1018.4,32.6,46.0
3967,3968,2023-08-20 17:50:00,29.0,11.0,22.5,221.0,43.0,15.0,1018.3,32.9,125.0
3968,3969,2023-08-20 17:40:00,29.2,10.0,19.3,296.0,42.0,15.0,1018.3,33.1,127.0
3969,3970,2023-08-20 17:30:00,29.2,8.0,17.7,242.0,42.0,15.0,1018.2,33.1,193.0
3970,3971,2023-08-20 17:20:00,29.1,6.0,16.1,282.0,43.0,15.0,1018.3,33.0,186.0
3971,3972,2023-08-20 17:10:00,29.1,11.0,20.9,194.0,43.0,15.0,1018.2,33.0,98.0
3972,3973,2023-08-20 17:00:00,29.3,6.0,14.5,200.0,42.0,15.0,1018.2,33.2,
3973,3974,2023-08-20 16:50:00,29.2,8.0,16.1,179.0,42.0,15.0,1018.3,33.1,
3974,3975,2023-08-20 16:40:00,29.3,10.0,19.3,244.0,42.0,15.0,1018.3,33.2,
3975,3976,2023-08-20 16:30:00,29.2,15.0,22.5,257.0,42.0,15.0,1018.3,33.1,
3976,3977,2023-08-20 16:20:00,29.0,18.0,27.4,239.0,42.0,15.0,1018.4,32.9,
3977,3978,2023-08-20 16:10:00,29.3,10.0,20.9,226.0,41.0,15.0,1018.5,33.2,
3978,3979,2023-08-20 16:00:00,29.1,11.0,17.7,262.0,44.0,15.6,1018.4,33.3,
3979,3980,2023-08-20 15:50:00,29.2,11.0,17.7,269.0,47.0,16.7,1018.4,34.2,
3980,3981,2023-08-20 15:40:00,29.2,8.0,17.7,194.0,47.0,16.7,1018.4,34.2,
3981,3982,2023-08-20 15:30:00,29.2,8.0,16.1,188.0,48.0,17.2,1018.3,34.5,
3982,3983,2023-08-20 15:20:00,29.0,15.0,24.1,259.0,48.0,16.7,1018.5,34.0,
3983,3984,2023-08-20 15:10:00,29.2,8.0,19.3,266.0,49.0,17.2,1018.4,34.5,
3984,3985,2023-08-20 15:00:00,29.1,8.0,14.5,208.0,50.0,17.8,1018.6,34.8,
3985,3986,2023-08-20 14:50:00,28.9,11.0,24.1,232.0,49.0,17.2,1018.6,34.2,
3986,3987,2023-08-20 14:40:00,29.2,8.0,19.3,248.0,49.0,17.2,1018.6,34.5,
3987,3988,2023-08-20 14:30:00,28.9,10.0,17.7,192.0,51.0,17.8,1018.6,34.6,
3988,3989,2023-08-20 14:20:00,29.6,8.0,22.5,257.0,50.0,17.8,1018.6,35.3,
3989,3990,2023-08-20 14:10:00,29.7,6.0,17.7,254.0,50.0,18.3,1018.7,35.8,
3990,3991,2023-08-20 14:00:00,29.1,5.0,16.1,184.0,51.0,17.8,1018.7,34.8,
3991,3992,2023-08-20 13:50:00,28.1,10.0,22.5,227.0,56.0,18.3,1018.8,34.2,
3992,3993,2023-08-20 13:40:00,28.9,8.0,22.5,273.0,53.0,18.3,1018.8,35.0,
3993,3994,2023-08-20 13:30:00,29.0,10.0,17.7,169.0,52.0,18.3,1018.7,35.1,
3994,3995,2023-08-20 13:20:00,29.4,3.0,14.5,349.0,52.0,18.3,1018.7,35.5,
3995,3996,2023-08-20 13:10:00,29.1,6.0,19.3,165.0,52.0,18.3,1018.9,35.2,
3996,3997,2023-08-20 13:00:00,28.7,11.0,25.7,248.0,52.0,17.8,1018.9,34.4,
3997,3998,2023-08-20 12:50:00,28.2,8.0,19.3,190.0,55.0,18.3,1018.9,34.3,
3998,3999,2023-08-20 12:40:00,28.0,10.0,19.3,267.0,54.0,17.8,1019.0,33.7,
3999,4000,2023-08-20 12:30:00,28.6,6.0,19.3,38.0,54.0,18.3,1019.0,34.7,
4000,4001,2023-08-20 12:20:00,28.2,6.0,17.7,236.0,54.0,17.8,1019.1,33.9,
4001,4002,2023-08-20 12:10:00,27.6,6.0,14.5,144.0,57.0,18.3,1019.1,33.7,
4002,4003,2023-08-20 12:00:00,28.3,3.0,12.9,61.0,56.0,18.9,1019.1,34.8,
4003,4004,2023-08-20 11:50:00,27.3,6.0,12.9,236.0,58.0,18.3,1019.1,33.4,
4004,4005,2023-08-20 11:40:00,28.2,5.0,12.9,288.0,56.0,18.3,1019.2,34.3,
4005,4006,2023-08-20 11:30:00,27.6,6.0,12.9,205.0,57.0,18.3,1019.2,33.7,
4006,4007,2023-08-20 11:20:00,27.3,8.0,16.1,275.0,59.0,18.3,1019.3,33.4,
4007,4008,2023-08-20 11:10:00,27.3,6.0,12.9,33.0,59.0,18.3,1019.3,33.4,
4008,4009,2023-08-20 11:00:00,27.4,3.0,9.7,194.0,59.0,18.9,1019.3,33.9,
4009,4010,2023-08-20 10:50:00,27.1,8.0,16.1,321.0,61.0,18.9,1019.4,33.6,
4010,4011,2023-08-20 10:40:00,27.1,5.0,16.1,157.0,61.0,18.9,1019.4,33.6,
4011,4012,2023-08-20 10:30:00,26.9,3.0,12.9,222.0,60.0,18.3,1019.5,33.0,
4012,4013,2023-08-20 10:20:00,26.7,3.0,11.3,96.0,62.0,18.9,1019.5,33.2,
4013,4014,2023-08-20 10:10:00,26.6,3.0,11.3,85.0,62.0,18.9,1019.5,33.1,
4014,4015,2023-08-20 10:00:00,26.2,2.0,8.0,202.0,64.0,18.9,1019.5,32.7,
4015,4016,2023-08-20 09:50:00,25.7,3.0,6.4,274.0,66.0,18.9,1019.5,32.2,
4016,4017,2023-08-20 09:40:00,25.1,5.0,9.7,140.0,67.0,18.3,1019.5,31.2,
4017,4018,2023-08-20 09:30:00,25.6,5.0,11.3,93.0,66.0,18.9,1019.5,32.1,
4018,4019,2023-08-20 09:20:00,25.2,5.0,14.5,130.0,68.0,18.9,1019.5,31.7,
4019,4020,2023-08-20 09:10:00,24.8,5.0,11.3,94.0,69.0,18.9,1019.7,31.3,
4020,4021,2023-08-20 09:00:00,24.5,3.0,8.0,170.0,70.0,18.9,1019.8,31.0,
4021,4022,2023-08-20 08:50:00,24.4,2.0,6.4,146.0,69.0,18.3,1019.9,30.5,
4022,4023,2023-08-20 08:40:00,23.9,3.0,8.0,63.0,71.0,18.3,1019.8,30.0,
4023,4024,2023-08-20 08:30:00,23.7,2.0,3.2,227.0,71.0,18.3,1019.7,29.8,
4024,4025,2023-08-20 08:20:00,23.1,3.0,6.4,213.0,74.0,18.3,1019.6,29.2,
4025,4026,2023-08-20 08:10:00,22.8,3.0,8.0,126.0,74.0,17.8,1019.6,28.5,
4026,4027,2023-08-20 08:00:00,22.6,2.0,4.8,138.0,74.0,17.8,1019.6,28.3,
4027,4028,2023-08-20 07:50:00,22.1,3.0,9.7,63.0,75.0,17.2,1019.5,27.4,
4028,4029,2023-08-20 07:40:00,21.7,5.0,8.0,105.0,75.0,17.2,1019.6,27.0,
4029,4030,2023-08-20 07:30:00,21.2,5.0,9.7,143.0,76.0,16.7,1019.6,26.2,
4030,4031,2023-08-20 07:20:00,21.3,5.0,8.0,113.0,75.0,16.7,1019.5,26.3,
4031,4032,2023-08-20 07:10:00,21.4,3.0,9.7,110.0,75.0,16.7,1019.5,26.4,
4032,4033,2023-08-20 07:00:00,21.2,2.0,4.8,194.0,75.0,16.7,1019.5,26.2,
4033,4034,2023-08-20 06:50:00,21.0,3.0,6.4,174.0,76.0,16.7,1019.4,26.0,
4034,4035,2023-08-20 06:40:00,20.9,2.0,4.8,113.0,75.0,16.1,1019.5,25.5,216.0
4035,4036,2023-08-20 06:30:00,20.4,2.0,4.8,163.0,76.0,16.1,1019.4,25.0,186.0
4036,4037,2023-08-20 06:20:00,20.4,2.0,4.8,107.0,76.0,16.1,1019.4,25.0,162.0
4037,4038,2023-08-20 06:10:00,20.2,5.0,9.7,98.0,77.0,16.1,1019.3,24.8,135.0
4038,4039,2023-08-20 06:00:00,20.0,2.0,6.4,89.0,78.0,16.1,1019.3,24.6,105.0
4039,4040,2023-08-20 05:50:00,19.8,2.0,9.7,96.0,78.0,16.1,1019.2,,
4040,4041,2023-08-20 05:40:00,19.5,3.0,6.4,89.0,79.0,15.6,1019.1,,
4041,4042,2023-08-20 05:30:00,19.1,3.0,6.4,60.0,80.0,15.6,1019.1,,
4042,4043,2023-08-20 05:20:00,18.9,5.0,9.7,59.0,80.0,15.6,1019.2,,
4043,4044,2023-08-20 05:10:00,18.8,6.0,11.3,80.0,81.0,15.6,1019.1,,
4044,4045,2023-08-20 05:00:00,18.9,5.0,9.7,75.0,80.0,15.6,1019.0,,
4045,4046,2023-08-20 04:50:00,19.0,6.0,11.3,89.0,80.0,15.6,1019.0,,
4046,4047,2023-08-20 04:40:00,18.9,8.0,14.5,80.0,80.0,15.6,1019.0,,
4047,4048,2023-08-20 04:30:00,18.8,8.0,11.3,48.0,80.0,15.6,1018.9,,
4048,4049,2023-08-20 04:20:00,18.9,5.0,9.7,44.0,80.0,15.6,1018.8,,
4049,4050,2023-08-20 04:10:00,18.9,3.0,8.0,159.0,79.0,15.0,1018.8,,
4050,4051,2023-08-20 04:00:00,19.0,6.0,14.5,117.0,79.0,15.6,1018.7,,
4051,4052,2023-08-20 03:50:00,19.0,5.0,12.9,85.0,79.0,15.6,1018.6,,
4052,4053,2023-08-20 03:40:00,19.1,6.0,16.1,62.0,79.0,15.6,1018.6,,
4053,4054,2023-08-20 03:30:00,19.1,6.0,12.9,93.0,79.0,15.6,1018.5,,
4054,4055,2023-08-20 03:20:00,19.1,11.0,17.7,63.0,79.0,15.6,1018.6,,
4055,4056,2023-08-20 03:10:00,19.1,13.0,17.7,65.0,78.0,15.0,1018.6,,
4056,4057,2023-08-20 03:00:00,19.2,10.0,17.7,63.0,78.0,15.6,1018.7,,
4057,4058,2023-08-20 02:50:00,19.4,6.0,12.9,11.0,77.0,15.0,1018.6,,
4058,4059,2023-08-20 02:40:00,19.4,5.0,14.5,12.0,77.0,15.6,1018.7,,
4059,4060,2023-08-20 02:30:00,19.5,5.0,9.7,76.0,77.0,15.6,1018.7,,
4060,4061,2023-08-20 02:20:00,19.5,6.0,12.9,44.0,77.0,15.6,1018.8,,
4061,4062,2023-08-20 02:10:00,19.6,6.0,14.5,152.0,77.0,15.6,1018.7,,
4062,4063,2023-08-20 02:00:00,19.7,6.0,17.7,88.0,77.0,15.6,1018.7,,
4063,4064,2023-08-20 01:50:00,19.7,5.0,9.7,50.0,76.0,15.6,1018.7,,
4064,4065,2023-08-20 01:40:00,19.7,3.0,6.4,34.0,76.0,15.6,1018.6,,
4065,4066,2023-08-20 01:30:00,19.7,8.0,12.9,78.0,76.0,15.6,1018.6,,
4066,4067,2023-08-20 01:20:00,19.7,10.0,14.5,61.0,76.0,15.6,1018.5,,
4067,4068,2023-08-20 01:10:00,19.8,11.0,17.7,69.0,75.0,15.6,1018.5,,
4068,4069,2023-08-20 01:00:00,19.9,15.0,17.7,30.0,75.0,15.6,1018.5,,
4069,4070,2023-08-20 00:50:00,20.0,6.0,16.1,36.0,75.0,15.6,1018.5,24.2,
4070,4071,2023-08-20 00:40:00,20.0,5.0,9.7,32.0,75.0,15.6,1018.4,24.2,
4071,4072,2023-08-20 00:30:00,20.0,5.0,9.7,40.0,75.0,15.6,1018.3,24.2,
4072,4073,2023-08-20 00:20:00,20.2,5.0,11.3,360.0,74.0,15.6,1018.3,24.4,
4073,4074,2023-08-20 00:10:00,20.1,6.0,12.9,349.0,75.0,15.6,1018.3,24.3,
4074,4075,2023-08-20 00:00:00,20.1,8.0,14.5,42.0,75.0,15.6,1018.3,24.3,
4075,4076,2023-08-19 23:50:00,20.1,13.0,22.5,34.0,75.0,15.6,1018.3,24.3,
4076,4077,2023-08-19 23:40:00,20.3,11.0,20.9,27.0,75.0,15.6,1018.2,24.5,
4077,4078,2023-08-19 23:30:00,20.4,11.0,19.3,34.0,75.0,16.1,1018.3,25.0,
4078,4079,2023-08-19 23:20:00,20.6,11.0,20.9,26.0,75.0,16.1,1018.2,25.2,
4079,4080,2023-08-19 23:10:00,20.8,8.0,16.1,321.0,75.0,16.1,1018.0,25.4,
4080,4081,2023-08-19 23:00:00,21.0,10.0,17.7,40.0,75.0,16.7,1017.9,26.0,
4081,4082,2023-08-19 22:50:00,21.1,11.0,20.9,109.0,75.0,16.7,1017.8,26.1,
4082,4083,2023-08-19 22:40:00,21.3,11.0,20.9,32.0,74.0,16.7,1017.9,26.3,
4083,4084,2023-08-19 22:30:00,21.6,10.0,19.3,42.0,74.0,16.7,1017.9,26.6,
4084,4085,2023-08-19 22:20:00,22.2,8.0,17.7,60.0,75.0,17.8,1017.8,27.9,
4085,4086,2023-08-19 22:10:00,22.7,3.0,14.5,18.0,77.0,18.3,1017.8,28.8,
4086,4087,2023-08-19 22:00:00,22.8,2.0,6.4,237.0,78.0,18.9,1017.7,29.3,
4087,4088,2023-08-19 21:50:00,22.9,2.0,4.8,184.0,78.0,18.9,1017.6,29.4,
4088,4089,2023-08-19 21:40:00,22.9,3.0,6.4,137.0,78.0,18.9,1017.7,29.4,
4089,4090,2023-08-19 21:30:00,22.8,3.0,9.7,212.0,78.0,18.9,1017.8,29.3,
4090,4091,2023-08-19 21:20:00,22.9,2.0,6.4,172.0,78.0,18.9,1017.6,29.4,
4091,4092,2023-08-19 21:10:00,23.1,3.0,8.0,154.0,77.0,18.9,1017.7,29.6,
4092,4093,2023-08-19 21:00:00,23.2,3.0,11.3,103.0,76.0,18.9,1017.6,29.7,
4093,4094,2023-08-19 20:50:00,23.2,3.0,9.7,155.0,75.0,18.3,1017.5,29.3,
4094,4095,2023-08-19 20:40:00,23.3,2.0,8.0,322.0,74.0,18.3,1017.3,29.4,
4095,4096,2023-08-19 20:30:00,23.4,3.0,6.4,235.0,73.0,18.3,1017.3,29.5,
4096,4097,2023-08-19 20:20:00,23.6,5.0,12.9,122.0,73.0,18.3,1017.3,29.7,
4097,4098,2023-08-19 20:10:00,23.7,5.0,12.9,132.0,72.0,18.3,1017.3,29.8,
4098,4099,2023-08-19 20:00:00,23.8,3.0,8.0,322.0,71.0,18.3,1017.2,29.9,
4099,4100,2023-08-19 19:50:00,23.8,3.0,11.3,257.0,71.0,18.3,1017.2,29.9,
4100,4101,2023-08-19 19:40:00,23.9,5.0,9.7,190.0,71.0,18.3,1017.1,30.0,
4101,4102,2023-08-19 19:30:00,24.1,5.0,11.3,125.0,70.0,18.3,1017.1,30.2,
4102,4103,2023-08-19 19:20:00,24.1,5.0,11.3,144.0,70.0,18.3,1017.1,30.2,
4103,4104,2023-08-19 19:10:00,24.2,3.0,9.7,173.0,70.0,18.3,1016.9,30.3,
4104,4105,2023-08-19 19:00:00,24.3,5.0,11.3,160.0,69.0,18.3,1016.7,30.4,
4105,4106,2023-08-19 18:50:00,24.4,3.0,11.3,190.0,68.0,18.3,1016.6,30.5,7.0
4106,4107,2023-08-19 18:40:00,24.7,5.0,12.9,83.0,67.0,18.3,1016.5,30.8,9.0
4107,4108,2023-08-19 18:30:00,25.0,6.0,16.1,300.0,65.0,17.8,1016.4,30.7,16.0
4108,4109,2023-08-19 18:20:00,25.0,8.0,12.9,232.0,65.0,17.8,1016.3,30.7,33.0
4109,4110,2023-08-19 18:10:00,25.1,5.0,11.3,204.0,65.0,17.8,1016.4,30.8,28.0
4110,4111,2023-08-19 18:00:00,25.3,6.0,12.9,171.0,64.0,17.8,1016.3,31.0,33.0
4111,4112,2023-08-19 17:50:00,25.5,6.0,16.1,192.0,64.0,18.3,1016.2,31.6,90.0
4112,4113,2023-08-19 17:40:00,25.6,5.0,12.9,202.0,63.0,17.8,1016.1,31.3,130.0
4113,4114,2023-08-19 17:30:00,25.6,5.0,14.5,296.0,63.0,17.8,1016.1,31.3,137.0
4114,4115,2023-08-19 17:20:00,25.5,5.0,12.9,238.0,64.0,18.3,1016.1,31.6,137.0
4115,4116,2023-08-19 17:10:00,25.4,6.0,14.5,208.0,64.0,18.3,1016.1,31.5,162.0
4116,4117,2023-08-19 17:00:00,25.4,8.0,16.1,139.0,63.0,17.8,1016.1,31.1,
4117,4118,2023-08-19 16:50:00,25.5,6.0,19.3,192.0,63.0,17.8,1015.9,31.2,
4118,4119,2023-08-19 16:40:00,25.4,8.0,17.7,189.0,63.0,17.8,1016.0,31.1,
4119,4120,2023-08-19 16:30:00,25.6,8.0,16.1,309.0,63.0,17.8,1016.0,31.3,
4120,4121,2023-08-19 16:20:00,25.6,6.0,14.5,183.0,63.0,17.8,1015.9,31.3,
4121,4122,2023-08-19 16:10:00,25.2,10.0,22.5,257.0,66.0,18.3,1016.0,31.3,
4122,4123,2023-08-19 15:50:00,25.3,6.0,16.1,137.0,65.0,18.3,1015.9,31.4,
4123,4124,2023-08-19 15:40:00,24.9,10.0,20.9,112.0,66.0,18.3,1016.0,31.0,
4124,4125,2023-08-19 15:30:00,25.1,8.0,14.5,186.0,65.0,17.8,1016.0,30.8,
4125,4126,2023-08-19 15:20:00,24.8,10.0,16.1,204.0,66.0,17.8,1016.0,30.5,
4126,4127,2023-08-19 15:10:00,24.7,8.0,17.7,360.0,66.0,17.8,1016.0,30.4,
4127,4128,2023-08-19 15:00:00,24.6,8.0,17.7,161.0,66.0,17.8,1016.0,30.3,
4128,4129,2023-08-19 14:50:00,24.6,10.0,17.7,215.0,66.0,17.8,1016.1,30.3,
4129,4130,2023-08-19 14:40:00,24.4,8.0,19.3,232.0,68.0,18.3,1016.1,30.5,
4130,4131,2023-08-19 14:30:00,23.9,10.0,19.3,64.0,72.0,18.9,1016.1,30.4,
4131,4132,2023-08-19 14:20:00,23.7,10.0,22.5,221.0,73.0,18.9,1016.2,30.2,
4132,4133,2023-08-19 14:10:00,23.7,10.0,20.9,200.0,73.0,18.3,1016.1,29.8,
4133,4134,2023-08-19 14:00:00,24.0,10.0,19.3,57.0,72.0,18.9,1016.2,30.5,
4134,4135,2023-08-19 13:50:00,23.8,11.0,20.9,179.0,71.0,18.3,1016.1,29.9,
4135,4136,2023-08-19 13:40:00,24.2,8.0,19.3,174.0,70.0,18.3,1016.1,30.3,
4136,4137,2023-08-19 13:30:00,23.8,11.0,20.9,123.0,69.0,17.8,1016.3,29.5,
4137,4138,2023-08-19 13:20:00,23.6,13.0,27.4,123.0,70.0,17.8,1016.2,29.3,
4138,4139,2023-08-19 13:10:00,23.4,10.0,24.1,131.0,71.0,17.8,1016.2,29.1,
4139,4140,2023-08-19 13:00:00,23.5,8.0,17.7,82.0,69.0,17.2,1016.1,28.8,
4140,4141,2023-08-19 12:50:00,23.1,10.0,19.3,33.0,68.0,16.7,1016.3,28.1,
4141,4142,2023-08-19 12:40:00,22.9,10.0,22.5,157.0,71.0,17.2,1016.2,28.2,
4142,4143,2023-08-19 12:30:00,22.4,8.0,24.1,136.0,71.0,17.2,1016.1,27.7,
4143,4144,2023-08-19 12:20:00,22.2,8.0,16.1,189.0,72.0,16.7,1016.0,27.2,
4144,4145,2023-08-19 12:10:00,22.2,5.0,12.9,327.0,72.0,16.7,1016.1,27.2,
4145,4146,2023-08-19 12:00:00,22.1,6.0,12.9,265.0,73.0,17.2,1016.0,27.4,
4146,4147,2023-08-19 11:50:00,22.0,6.0,14.5,160.0,73.0,17.2,1015.8,27.3,
4147,4148,2023-08-19 11:40:00,21.9,10.0,22.5,217.0,74.0,17.2,1015.9,27.2,
4148,4149,2023-08-19 11:30:00,22.1,8.0,19.3,183.0,75.0,17.8,1016.0,27.8,
4149,4150,2023-08-19 11:20:00,22.0,6.0,17.7,161.0,75.0,17.2,1016.0,27.3,
4150,4151,2023-08-19 11:10:00,21.9,6.0,14.5,286.0,81.0,18.3,1015.8,28.0,
4151,4152,2023-08-19 11:00:00,21.3,6.0,19.3,203.0,84.0,18.3,1015.8,27.4,
4152,4153,2023-08-19 10:50:00,20.6,6.0,16.1,252.0,85.0,17.8,1015.8,26.3,
4153,4154,2023-08-19 10:40:00,20.8,5.0,14.5,179.0,87.0,18.3,1016.0,26.9,
4154,4155,2023-08-19 10:30:00,20.7,5.0,9.7,348.0,87.0,18.3,1015.7,26.8,
4155,4156,2023-08-19 10:20:00,20.6,5.0,16.1,217.0,85.0,18.3,1015.8,26.7,
4156,4157,2023-08-19 10:10:00,20.8,10.0,16.1,190.0,84.0,17.8,1015.8,26.5,28.0
4157,4158,2023-08-19 10:00:00,21.0,10.0,17.7,270.0,83.0,17.8,1015.9,26.7,42.0
4158,4159,2023-08-19 09:50:00,21.1,8.0,17.7,245.0,82.0,17.8,1015.5,26.8,49.0
4159,4160,2023-08-19 09:40:00,21.3,13.0,22.5,226.0,81.0,17.8,1015.6,27.0,51.0
4160,4161,2023-08-19 09:30:00,21.4,10.0,17.7,186.0,80.0,17.8,1015.4,27.1,46.0
4161,4162,2023-08-19 09:20:00,21.4,10.0,17.7,223.0,80.0,17.8,1015.1,27.1,60.0
4162,4163,2023-08-19 09:10:00,21.4,8.0,22.5,213.0,79.0,17.8,1014.9,27.1,
4163,4164,2023-08-19 09:00:00,21.7,6.0,16.1,236.0,79.0,17.8,1014.7,27.4,
4164,4165,2023-08-19 08:50:00,21.8,6.0,12.9,289.0,78.0,17.8,1014.4,27.5,81.0
4165,4166,2023-08-19 08:40:00,21.9,10.0,17.7,256.0,76.0,17.8,1014.3,27.6,51.0
4166,4167,2023-08-19 08:30:00,22.1,13.0,27.4,343.0,75.0,17.2,1014.4,27.4,42.0
4167,4168,2023-08-19 08:20:00,22.2,10.0,29.0,222.0,74.0,17.2,1014.7,27.5,28.0
4168,4169,2023-08-19 08:10:00,22.4,10.0,22.5,167.0,73.0,17.2,1013.9,27.7,30.0
4169,4170,2023-08-19 08:00:00,22.6,8.0,19.3,313.0,73.0,17.2,1013.4,27.9,32.0
4170,4171,2023-08-19 07:50:00,22.8,11.0,20.9,115.0,71.0,17.2,1013.0,28.1,65.0
4171,4172,2023-08-19 07:40:00,22.9,10.0,27.4,254.0,71.0,17.2,1012.9,28.2,
4172,4173,2023-08-19 07:30:00,22.9,8.0,16.1,225.0,72.0,17.8,1012.6,28.6,
4173,4174,2023-08-19 07:20:00,23.0,10.0,19.3,209.0,71.0,17.2,1012.6,28.3,81.0
4174,4175,2023-08-19 07:10:00,23.2,6.0,16.1,238.0,70.0,17.2,1012.7,28.5,37.0
4175,4176,2023-08-19 07:00:00,23.3,6.0,14.5,58.0,69.0,17.2,1012.5,28.6,39.0
4176,4177,2023-08-19 06:50:00,23.2,11.0,20.9,270.0,69.0,17.2,1012.4,28.5,35.0
4177,4178,2023-08-19 06:40:00,23.3,10.0,19.3,325.0,69.0,17.2,1012.2,28.6,35.0
4178,4179,2023-08-19 06:30:00,23.3,8.0,16.1,304.0,69.0,17.2,1012.1,28.6,46.0
4179,4180,2023-08-19 06:20:00,23.3,5.0,14.5,257.0,70.0,17.8,1011.9,29.0,51.0
4180,4181,2023-08-19 06:10:00,23.3,3.0,12.9,266.0,70.0,17.8,1011.7,29.0,37.0
4181,4182,2023-08-19 06:00:00,23.3,6.0,12.9,213.0,71.0,17.8,1011.7,29.0,28.0
4182,4183,2023-08-19 05:50:00,23.3,11.0,17.7,338.0,71.0,17.8,1011.6,29.0,30.0
4183,4184,2023-08-19 05:40:00,23.3,13.0,20.9,330.0,71.0,17.8,1011.4,29.0,26.0
4184,4185,2023-08-19 05:30:00,23.4,11.0,22.5,291.0,71.0,17.8,1011.2,29.1,21.0
4185,4186,2023-08-19 05:20:00,23.5,11.0,22.5,286.0,70.0,17.8,1011.3,29.2,9.0
4186,4187,2023-08-19 05:10:00,23.6,11.0,27.4,295.0,70.0,17.8,1010.9,29.3,5.0
4187,4188,2023-08-19 05:00:00,23.7,10.0,19.3,222.0,70.0,17.8,1011.0,29.4,
4188,4189,2023-08-19 04:50:00,23.8,11.0,22.5,344.0,70.0,17.8,1010.8,29.5,
4189,4190,2023-08-19 04:40:00,23.9,11.0,24.1,290.0,70.0,18.3,1010.8,30.0,
4190,4191,2023-08-19 04:30:00,24.1,13.0,24.1,279.0,70.0,18.3,1010.5,30.2,
4191,4192,2023-08-19 04:20:00,24.2,13.0,,,69.0,18.3,1010.3,30.3,
4192,4193,2023-08-19 04:10:00,24.4,16.0,,,69.0,18.3,1010.0,30.5,
4193,4194,2023-08-19 04:00:00,24.4,15.0,27.4,21.0,69.0,18.3,1009.9,30.5,
4194,4195,2023-08-19 03:50:00,24.6,15.0,27.4,253.0,70.0,18.9,1009.8,31.1,
4195,4196,2023-08-19 03:40:00,24.7,15.0,27.4,257.0,71.0,18.9,1009.8,31.2,
4196,4197,2023-08-19 03:30:00,24.9,11.0,24.1,267.0,71.0,19.4,1009.6,31.8,
4197,4198,2023-08-19 03:20:00,25.1,13.0,24.1,63.0,71.0,19.4,1009.5,32.0,
4198,4199,2023-08-19 03:10:00,25.2,16.0,29.0,257.0,70.0,19.4,1009.3,32.1,
4199,4200,2023-08-19 03:00:00,25.3,11.0,27.4,276.0,70.0,19.4,1009.4,32.2,
4200,4201,2023-08-19 02:50:00,25.4,11.0,25.7,136.0,70.0,19.4,1009.2,32.3,
4201,4202,2023-08-19 02:40:00,25.6,13.0,27.4,5.0,69.0,19.4,1009.2,32.5,
4202,4203,2023-08-19 02:30:00,25.7,13.0,25.7,189.0,69.0,19.4,1009.0,32.6,
4203,4204,2023-08-19 02:20:00,25.8,13.0,27.4,269.0,69.0,20.0,1008.9,33.2,
4204,4205,2023-08-19 02:10:00,25.9,11.0,20.9,267.0,70.0,20.0,1009.0,33.3,
4205,4206,2023-08-19 02:00:00,25.8,13.0,25.7,251.0,72.0,20.6,1008.8,33.6,
4206,4207,2023-08-19 01:50:00,25.7,15.0,27.4,244.0,73.0,20.6,1008.8,33.5,
4207,4208,2023-08-19 01:40:00,25.8,10.0,17.7,232.0,74.0,21.1,1008.8,34.1,
4208,4209,2023-08-19 01:30:00,25.9,6.0,16.1,117.0,74.0,21.1,1008.6,34.2,
4209,4210,2023-08-19 01:20:00,25.9,8.0,14.5,123.0,74.0,21.1,1008.6,34.2,
4210,4211,2023-08-19 01:10:00,25.8,10.0,16.1,316.0,75.0,21.1,1008.4,34.1,
4211,4212,2023-08-19 01:00:00,25.8,11.0,17.7,200.0,75.0,21.1,1008.3,34.1,
4212,4213,2023-08-19 00:50:00,25.8,10.0,17.7,119.0,75.0,21.1,1008.4,34.1,
4213,4214,2023-08-19 00:40:00,26.0,6.0,17.7,61.0,75.0,21.1,1008.4,34.3,
4214,4215,2023-08-19 00:30:00,26.1,6.0,12.9,213.0,75.0,21.1,1008.3,34.4,
4215,4216,2023-08-19 00:20:00,26.1,6.0,16.1,187.0,75.0,21.1,1008.2,34.4,
4216,4217,2023-08-19 00:10:00,26.1,10.0,17.7,86.0,75.0,21.1,1008.1,34.4,
4217,4218,2023-08-19 00:00:00,26.2,8.0,17.7,184.0,75.0,21.7,1008.2,35.0,
4218,4219,2023-08-18 23:50:00,26.2,10.0,16.1,155.0,75.0,21.7,1008.2,35.0,
4219,4220,2023-08-18 23:40:00,26.3,10.0,19.3,155.0,74.0,21.1,1008.1,34.6,
4220,4221,2023-08-18 23:30:00,26.4,15.0,22.5,69.0,74.0,21.7,1008.0,35.2,
4221,4222,2023-08-18 23:20:00,26.4,10.0,22.5,113.0,74.0,21.7,1008.0,35.2,
4222,4223,2023-08-18 23:10:00,26.6,8.0,17.7,240.0,74.0,21.7,1008.1,35.4,
4223,4224,2023-08-18 22:50:00,26.6,6.0,17.7,188.0,74.0,21.7,1008.1,35.4,
